paper_id,doi,title,authors,year,journal,source_db,category,is_fraud,fraud_confidence,fraud_types,retraction_date,retraction_reason,pubpeer_url,stat_audit_score,figure_forensics_score,methodology_score,citation_score,reproducibility_score,novelty_score,grim_score,sprite_score,granularity_score,pcurve_score,effect_size_score,retraction_score,cartel_score,llm_score,overall_risk_score,abstract_text,full_text_path,field_of_study,labeling_method,labeled_by,notes
SPB-0537,10.1126/sciimmunol.aed4813,Editorial expression of concern.,Scanlon Seth Thomas,2025,Science immunology,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41270191 — expression of concern
SPB-0538,10.1126/sciadv.aec3110,Editorial expression of concern.,Thorp H Holden,2025,Science advances,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41032620 — expression of concern
SPB-0539,10.1038/s41586-025-09942-8,Editorial Expression of Concern: Cytokinesis failure generating tetraploids promotes tumorigenesis in p53-null cells.,"Fujiwara Takeshi, Bandi Madhavi, Nitta Masayuki, Ivanova Elena V, Bronson Roderick T, et al.",2025,Nature,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41326737 — expression of concern
SPB-0540,10.1111/exd.70170,EXPRESSION OF CONCERN: Dermal Papilla Cell-Secreted Biglycan Regulates Hair Follicle Phase Transit and Regeneration by Activating Wnt/β-Catenin.,Unknown,2025,Experimental dermatology,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,"N. Zhu, J. Yan, W. Gu, Q. Yang, E. Lin, S. Lu, B. Cai, B. Xia, X. Liu, C. Lin, ""Dermal Papilla Cell-Secreted Biglycan Regulates Hair Follicle Phase Transit and Regeneration by Activating Wnt/β-Catenin,"" Experimental Dermatology 33, no. 1 (2024): e14969, https://doi.org/10.1111/exd.14969. This Expression of Concern is for the above article, published online on 15 November 2023 in Wiley Online Library (wileyonlinelibrary.com), and has been issued by agreement between the journal Editor-in-Chief, Akimichi Morita, and John Wiley & Sons Ltd. The Expression of Concern has been agreed upon following the identification of duplicated GAPDH bands in Figures 1C and 2C. Additional concerns were raised about the authenticity of bands in Figures 2C and 3C, which lacked characteristics typically associated with original experimental data. Although the authors cooperated and submitted data, the materials provided did not meet the standards for raw data and were insufficient to validate the figures. Th",,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41131858 — expression of concern
SPB-0541,10.1097/MD.0000000000046330,Expression of Concern: Study Protocols.,Unknown,2025,Medicine,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41204616 — expression of concern
SPB-0542,10.1038/s41591-025-04116-5,Editorial Expression of Concern: Rationale for co-targeting IGF-1R and ALK in ALK fusion-positive lung cancer.,"Lovly Christine M, McDonald Nerina T, Chen Heidi, Ortiz-Cuaran Sandra, Heukamp Lukas C, et al.",2025,Nature medicine,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41266687 — expression of concern
SPB-0543,10.1038/s41594-025-01730-2,Editorial Expression of Concern: Munc13 C<sub>2</sub>B domain is an activity-dependent Ca<sup>2+</sup> regulator of synaptic exocytosis.,"Shin Ok-Ho, Lu Jun, Rhee Jeong-Seop, Tomchick Diana R, Pang Zhiping P, et al.",2025,Nature structural & molecular biology,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41339862 — expression of concern
SPB-0544,10.1177/08977151261430329,Expression of Concern.,Unknown,2026,Journal of neurotrauma,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41882968 — expression of concern
SPB-0545,10.1111/eci.70186,EXPRESSION OF CONCERN: COVID-19 re-infection.,Unknown,2026,European journal of clinical investigation,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41738956 — expression of concern
SPB-0546,10.1016/j.heliyon.2025.e44226,"Expression of concern: ""SQSTM1/p62 promotes the progression of gastric cancer through epithelial-mesenchymal transition"" [Heliyon 10 (2024) e24409].",Unknown,2025,Heliyon,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41497880 — expression of concern
SPB-0547,10.1172/JCI202595,Expression of Concern for Axon guidance cue SLIT2 regulates the murine skeletal stem cell niche through sympathetic innervation.,"Wu Zuoxing, Li Na, Luo Zhengqiong, Chen Zihan, He Xuemei, et al.",2025,The Journal of clinical investigation,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41392979 — expression of concern
SPB-0548,10.1016/j.biopha.2025.118302,Expression of Concern - Organ provenance case.,Unknown,2025,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41233974 — expression of concern
SPB-0549,10.1038/s41564-025-02195-1,Editorial Expression of Concern: Metabolic remodelling produces fumarate via the aspartate-argininosuccinate shunt in macrophages as an antiviral defence.,"Xia Wenjun, Mao Youxiang, Xia Ziyan, Cheng Jie, Jiang Peng",2025,Nature microbiology,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41188385 — expression of concern
SPB-0550,10.1038/s41586-026-10247-7,Editorial Expression of Concern: Transcription-independent ARF regulation in oncogenic stress-mediated p53 responses.,"Chen Delin, Shan Jing, Zhu Wei-Guo, Qin Jun, Gu Wei",2026,Nature,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41699183 — expression of concern
SPB-0551,10.1186/s12933-025-03045-4,Editorial Expression of Concern: High triglyceride‑glucose index and stress hyperglycemia ratio as predictors of adverse cardiac events in patients with coronary chronic total occlusion: a large‑scale prospective cohort study.,"Song Yanjun, Cui Kongyong, Yang Min, Song Chenxi, Yin Dong, et al.",2025,Cardiovascular diabetology,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41437363 — expression of concern
SPB-0552,10.1038/s41591-025-04149-w,Editorial Expression of Concern: Amplification of LAPTM4B and YWHAZ contributes to chemotherapy resistance and recurrence of breast cancer.,"Li Yang, Zou Lihua, Li Qiyuan, Haibe-Kains Benjamin, Tian Ruiyang, et al.",2025,Nature medicine,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41350453 — expression of concern
SPB-0553,10.3892/ijo.2025.5829,[Expression of Concern] MUC1 is a downstream target of STAT3 and regulates lung cancer cell survival and invasion.,"Gao Jingchun, Mcconnell Matthew J, Yu Bin, Li Jiannong, Balko Justin M, et al.",2026,International journal of oncology,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,"Following the publication of the above paper, it was drawn to the Editor's attention by a concerned reader that the Bcl‑2 protein bands shown for the HCC827 cell line in the western blots in Fig. 3A on p. 342 were unexpectedly similar to the Akt protein bands shown for the A549 cell line in Fig. 3B. In addition, the Bcl‑2 protein bands shown for the H358 and HCC827 cell lines (the left‑hand and middle gels) possibly contained a pair of mutually overlapping protein bands, and the β‑actin control bands featured in the left‑hand and middle lanes of Fig. 3A for the H358 and HCC827 cell lines, and the β‑actin control bands featured in the middle and right‑hand lanes for the H358 and HCC827 cell lines in Fig. 1C on p. 340, were similarly more similar than might have been expected. The authors were contacted by the Editorial Office to offer an explanation for this possible anomaly in the presentation of the data in this paper, although up to this time, no response from them has been forthcomi",,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41347839 — expression of concern
SPB-0554,10.1038/s41591-026-04295-9,Editorial Expression of Concern: Rescue of Hippo coactivator YAP1 triggers DNA damage-induced apoptosis in hematological cancers.,"Cottini Francesca, Hideshima Teru, Xu Chunxiao, Sattler Martin, Dori Martina, et al.",2026,Nature medicine,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41741727 — expression of concern
SPB-0555,10.1136/bmj.r2395,EXPRESSION OF CONCERN: Participation in early mammography screening.,Unknown,2025,BMJ (Clinical research ed.),pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41290351 — expression of concern
SPB-0556,10.1038/s41591-026-04242-8,Editorial Expression of Concern: Direct targeting of Sec23a by miR-200s influences cancer cell secretome and promotes metastatic colonization.,"Korpal Manav, Ell Brian J, Buffa Francesca M, Ibrahim Toni, Blanco Mario A, et al.",2026,Nature medicine,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41639381 — expression of concern
SPB-0557,10.1002/trc2.70224,EXPRESSION OF CONCERN: Focused Transcranial Ultrasound for Treatment of Neurodegenerative Dementia.,Unknown,2026,"Alzheimer's & dementia (New York, N. Y.)",pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,"N. E. Nicodemus, S. Becerra, T. P. Kuhn, H. R. Packham, J. Duncan, K. Mahdavi, J. Iovine, S. Kesari, S. Pereles, M. Whitney, M. Mamoun, D. Franc, A. Bystritsky, and S. Jordan, ""Focused Transcranial Ultrasound for Treatment of Neurodegenerative Dementia,"" Alzheimer's & Dementia: Translational Research & Clinical Interventions 5, no. 1 (2019): 374-381, https://doi.org/10.1016/j.trci.2019.06.007. This Expression of Concern is for the above article, published online on 9 August 2019 in Wiley Online Library (wileyonlinelibrary.com), and has been issued by agreement between the journal Editor-in-Chief, Barry D. Greenberg; the Alzheimer's Association; and Wiley Periodicals LLC. The Expression of Concern has been agreed due to concerns raised by third parties. Specifically, contradictory and/or unsupported statements have been identified in the article. In addition, there are concerns regarding potentially undisclosed conflicts of interest for one or more of the co-authors, related to possible",,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41768474 — expression of concern
SPB-0558,10.1097/AOG.0000000000006180,Expression of Concern: Fezolinetant and Elinzanetant Therapy for Menopausal Women Experiencing Vasomotor Symptoms: A Systematic Review and Meta-Analysis.,Unknown,2026,Obstetrics and gynecology,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41538797 — expression of concern
SPB-0559,10.2807/1560-7917.ES.2020.31.3.260122ec,Expression of concern for Euro Surveill. 2026;31(2).,Unknown,2026,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41546487 — expression of concern
SPB-0560,10.1161/JAHA.125.045055,Expression of Concern: Epothilone B Benefits Nigrostriatal Pathway Recovery by Promoting Microtubule Stabilization After Intracerebral Hemorrhage.,Unknown,2025,Journal of the American Heart Association,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,"The Editors of Journal of the American Heart Association (JAHA) are issuing an Expression of Concern regarding tge article, ""Epothilone B Benefits Nigrostriatal Pathway Recovery by Promoting Microtubule Stabilization After Intracerebral Hemorrhage"" (JAHA. 2018. DOI: https://doi.org/10.1161/JAHA.117.007626). Concerns have been raised regarding the quality of data and images in the aforementioned article. The editors and Scientific Publishing Committee are in communication with the authors regarding the integrity of the image data, and Loma Linda University has confirmed the concerns are being reviewed. While we await the outcome of this review, we are publishing this Expression of Concern to indicate that the data and statements in the article may not be reliable.",,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41085180 — expression of concern
SPB-0561,10.3892/ijo.2025.5808,[Expression of Concern] miR‑221/222 promote malignant progression of glioma through activation of the Akt pathway.,"Zhang Junxia, Han Lei, Ge Youlin, Zhou Xuan, Zhang Anling, et al.",2025,International journal of oncology,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,"Following the publication of the above paper, a concerned reader drew to the Editor's attention that, for the immuno-histochemistry images shown in Fig. 6, the Control/PCNA and Control/p27kip1 panels appeared to be duplicates of each other, where the results of differently performed experiments were intended to have been portrayed. The authors were contacted by the Editorial Office to offer an explanation for this potential anomaly in the presentation of the data in this paper, although up to this time, no response from them has been forthcoming. Owing to the fact that the Editorial Office has been made aware of potential issues surrounding the scientific integrity of this paper, we are issuing an Expression of Concern to notify readers of this potential problem while the Editorial Office continues to investigate this matter further. [International Journal of Oncology 36: 913‑920, 2010; DOI: 10.3892/ijo_00000570].",,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41070621 — expression of concern
SPB-0562,10.3892/or.2025.8989,[Expression of Concern] Hypoxia and macrophages promote glioblastoma invasion by the CCL4‑CCR5 axis.,"Wang Ying, Liu Tao, Yang Ning, Xu Shuo, Li Xingang, et al.",2025,Oncology reports,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,"Following the publication of this paper, it was drawn to the Editor's attention by a concerned reader that the 'Normoxia / U87' panel in Fig. 1A appeared to overlap with the 'CCR5 siRNA' panel in Fig. 2B; in addition, the 'Hypoxia / U87‑Mφ' panel in Fig. 1A appeared to overlap with the 'Control siRNA' panel in Fig. 2B. The authors were contacted by the Editorial Office to offer an explanation for these apparent anomalies in the presentation of the data in this paper; however, up to this time, no response from them has been forthcoming. Owing to the fact that the Editorial Office has been made aware of potential issues surrounding the scientific integrity of this paper, we are issuing an Expression of Concern to notify readers of this potential problem while the Editorial Office continues to investigate this matter further. [Oncology Reports 36: 3522‑3528, 2016; DOI: 10.3892/or.2016.5171].",,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:40970355 — expression of concern
SPB-0563,10.1111/1755-0998.70061,EXPRESSION OF CONCERN: A Novel Technique for Estimating Age and Demography of Long-Lived Seabirds (Genus Pterodroma) Using an Epigenetic Clock for Gould's Petrel (Pterodroma leucoptera).,Unknown,2025,Molecular ecology resources,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,"L. Roman, B. Mayne, C. Anderson, Y. Kim, T. O'Dwyer, and N. Carlile, ""A Novel Technique for Estimating Age and Demography of Long-Lived Seabirds (Genus Pterodroma) Using an Epigenetic Clock for Gould's Petrel (Pterodroma leucoptera),"" Molecular Ecology Resources 24, no. 7 (2024): e14003, https://doi.org/10.1111/1755-0998.14003. This Expression of Concern is for the above article, published online on 29 July 2024 in Wiley Online Library (wileyonlinelibrary.com), and has been issued by agreement between the journal Editor-in-Chief, Ben Sibbett; and John Wiley & Sons Ltd. The Expression of Concern has been agreed upon following concerns raised by one of the authors, L. Roman, regarding potential inaccuracies in the data presented in the article. These concerns suggest the study may not be reproducible. The institution is currently investigating the matter and has requested that the Expression of Concern be published during the course of the investigation.",,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41099181 — expression of concern
SPB-0564,10.1093/lambio/ovaf139,Expression of concern: Enhancement of microbial growth in Pseudomonas species through mutagenesis.,Unknown,2025,Letters in applied microbiology,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41399940 — expression of concern
SPB-0565,10.1038/s41590-025-02379-1,"Editorial Expression of Concern: HoxC4 binds to the promoter of the cytidine deaminase AID gene to induce AID expression, class-switch DNA recombination and somatic hypermutation.","Park Seok-Rae, Zan Hong, Pal Zsuzsanna, Zhang Jinsong, Al-Qahtani Ahmed, et al.",2026,Nature immunology,pubmed_expression_of_concern,SUSPECTED_FRAUD,0,0.62,STAT-01,,Expression of concern issued by journal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.62,,,,auto_pubmed_eoc,scipeerai_collector_v1,pmid:41388154 — expression of concern
